"gene_id"	"ctrl_1"	"ctrl_2"	"ctrl_3"	"SENP1_KO_1"	"SENP1_KO_2"	"SENP1_KO_3"	"CHD3_KO_1"	"CHD3_KO_2"	"CHD3_KO_3"
"ENSG00000229981"	0	0	0	0	0	0	0	0	0
"ENSG00000229982"	0	0	0	0	0	0	0	0	0
"ENSG00000229983"	0	0	0	0	0	0	0	0	0
"ENSG00000229985"	0	0	0	0	0	0	0	0	0
"ENSG00000229986"	0	0	0	0	0	0	0	0	0
"ENSG00000229988"	0	0	0	0	0	0	0	0	0
"ENSG00000229989"	0.238519	0.434272	0.465074	0.21914	0.392194	0.347677	0.169504	0.266242	0.602002
"ENSG00000229990"	0.109237	0	0	0	0	0.195229	0	0	0.0600745
"ENSG00000229991"	0	0	0	0	0	0	0	0.0822107	0
"ENSG00000229992"	0	0	0	0	0.162286	0	0	0	0
"ENSG00000229994"	0.0534681	0	0.170134	0.0666378	0.0955827	0.0661011	0.124168	0.111683	0.104236
"ENSG00000229996"	0	0	0	0	0	0	0	0	0
"ENSG00000229999"	0	0	0	0	0	0.264997	0	0	0
"ENSG00000230000"	0	0	0	0	0	0	0	0	0
"ENSG00000230001"	0	0	0	0	0	0	0	0	0
"ENSG00000230002"	1.94771	2.3311	2.20283	1.62135	2.49763	2.30679	2.25033	2.5989	2.5805
"ENSG00000230003"	0	0	0	0	0	0	0	0	0
"ENSG00000230005"	0	0	0	0.0500046	0.0350934	0.0231352	0	0.0207158	0
"ENSG00000230006"	0.0400084	0	0.223629	0.0634165	0.0442476	0.036501	0.0181239	0.0808256	0.104406
"ENSG00000230009"	0	0	0	0	0	0	0	0	0
"ENSG00000230010"	0.0112833	0	0	0	0.0431163	0.0153465	0.0378564	0	0
"ENSG00000230011"	0	0	0	0	0	0	0	0	0
"ENSG00000230013"	0	0	0	0	0	0	0	0	0
"ENSG00000230014"	0	0	0	0	0	0	0	0	0
"ENSG00000230015"	0	0	0	0	0	0	0	0	0
"ENSG00000230018"	0	0	0	0	0	0	0	0	0
"ENSG00000230019"	0	0	0	0	0	0	0	0	0
"ENSG00000230020"	0	0	0	0	0	0	0	0	0
"ENSG00000230021"	0.0416549	0.113866	0.175862	0.0956039	0.0600853	0.0437706	0.123579	0	0.0868999
"ENSG00000230022"	0.101865	0	0	0	0	0	0.116651	0	0.0781764
"ENSG00000230023"	0	0	0	0	0	0	0	0	0
"ENSG00000230025"	0	0	0	0	0	0	0	0	0
"ENSG00000230026"	0.0423858	0	0	0	0	0	0	0	0
"ENSG00000230027"	0	0	0	0	0	0	0	0	0
"ENSG00000230029"	0	0	0	0	0	0	0	0	0
"ENSG00000230030"	0	0	0	0	0	0	0	0	0
"ENSG00000230031"	0	0	0	0	0	0	0	0	0
"ENSG00000230033"	0	0	0	0	0	0	0	0	0
"ENSG00000230035"	0	0	0	0	0	0	0	0	0
"ENSG00000230037"	0	0	0	0	0	0	0	0	0
"ENSG00000230039"	0	0	0	0	0	0	0	0	0
"ENSG00000230040"	0	0	0	0	0	0	0	0	0
"ENSG00000230042"	1.018	0.368243	0.381713	0.100081	1.29517	0.371292	0.590271	0.258882	0.746432
"ENSG00000230043"	0	0	0	0	0	0	0	0	0
"ENSG00000230044"	0	0	0	0	0	0	0	0	0
"ENSG00000230045"	0	0	0	0	0	0	0	0	0
"ENSG00000230046"	0	0	0	0	0	0	0.0831972	0	0
"ENSG00000230047"	0	0	0	0.655066	0	0	0	0	0
"ENSG00000230051"	0	0	0	0	0	0	0	0	0
"ENSG00000230052"	0	0	0	0	0	0	0	0	0
"ENSG00000230053"	0	0	0	0	0	0	0	0	0
"ENSG00000230054"	0	0	0	0	0	0	0	0	0
"ENSG00000230056"	0	0	0	0	0	0	0	0	0
"ENSG00000230061"	0	0	0	0	0	0	0	0	0
"ENSG00000230062"	0	0	0	0	0	0	0	0	0
"ENSG00000230063"	0	0	0	0.229007	0	0	0	0	0
"ENSG00000230064"	0.469811	0.253339	0	0	0.29923	0.195696	0	0.168222	0.442005
"ENSG00000230065"	0	0	0	0	0	0	0	0	0
"ENSG00000230066"	0	0	0	0	0	0	0	0	0
"ENSG00000230067"	0	0.0255925	0.055095	0	0	0	0	0	0
"ENSG00000230068"	0	0.131131	0	0	0.150536	0.302528	0.297405	0.374947	0
"ENSG00000230069"	0.360518	0.182098	0.147387	0.199593	0.0414259	0.107336	0.224823	0.403055	0.247161
"ENSG00000230071"	0.103881	0.15604	0.255982	0.0936965	0	0.275708	0.121211	0.0285472	0.225963
"ENSG00000230073"	0	0	0	0	0	0	0	0	0
"ENSG00000230074"	3.04235	2.18349	1.3475	2.7187	1.48972	1.95076	1.94666	2.60096	2.97356
"ENSG00000230076"	0	0	0	0	0	0	0	0.439443	0
"ENSG00000230077"	0	0	0	0	0	0	0	0	0
"ENSG00000230079"	0	0	0	0	0	0	0	0	0
"ENSG00000230080"	0	0	0	0	0	0	0	0	0
"ENSG00000230081"	0	0	0	0	0	0	0	0	0
"ENSG00000230082"	0	0.398299	0.120202	0	0	0	0	0.0762139	0.081762
"ENSG00000230083"	0	0	0	0	0	0	0	0	0
"ENSG00000230084"	0	0	0	0	0	0	0	0	0
"ENSG00000230086"	0	0	0	0	0	0	0	0	0
"ENSG00000230087"	0	0	0	0	0	0	0	0	0
"ENSG00000230088"	0	0	0	0	0	0	0	0	0
"ENSG00000230090"	0	0.0443107	0.0905446	0	0.0501912	0.0667459	0.0649351	0.127346	0.141299
"ENSG00000230091"	0.23377	0.352695	0.134017	0.160249	0.17803	0.202447	0.23524	0.296265	0.501789
"ENSG00000230092"	0.0808195	5.3696	5.15187	0	0	0	13.3175	0.0868442	0.115278
"ENSG00000230096"	0	0	0	0	0	0	0	0	0
"ENSG00000230097"	0	0	0	0	0	0	0	0	0
"ENSG00000230098"	0	0	0	0	0	0	0	0	0
"ENSG00000230099"	0	0	0	0	0	0	0	0	0
"ENSG00000230100"	0	0	1.85195	0	0	0	0	0	0
"ENSG00000230101"	0	0	0	0	0	0	0	0	0
"ENSG00000230102"	0.256373	0.192704	0.105862	0	0.0427663	0.0144842	0	0	0.230989
"ENSG00000230104"	0	0	0	0	0	0	0	0	0
"ENSG00000230105"	0	0.573562	0.564572	0	0.110753	0.073717	0.125173	0.21381	0.114005
"ENSG00000230106"	0	0	0	0	0	0	0	0	0
"ENSG00000230107"	0	0	0.316886	0.13511	0.188802	0	0	0	0
"ENSG00000230109"	0	0	0	0	0	0	0	0	0
"ENSG00000230111"	0	0	0	0	0	0	0	0	0
"ENSG00000230112"	0	0	0	0	0	0	0	0	0
"ENSG00000230113"	0	0.155226	0.421554	0.121074	0	0.685155	0.223167	0.195204	0.0788598
"ENSG00000230114"	0	0	0	0	0	0	0	0	0
"ENSG00000230115"	0	0	0	0	0	0	0	0	0
"ENSG00000230116"	0	0	0	0	0	0	0	0	0
"ENSG00000230118"	0	0	0	0	0	0	0	0	0
"ENSG00000230119"	0	0	0	0	0	0	0	0	0
"ENSG00000230120"	0	0	0	0	0	0	0	0	0
"ENSG00000230121"	0	0	0	0	0	0	0	0	0
"ENSG00000230122"	0	0	0	0	0	0	0	0	0
"ENSG00000230123"	0	0	0	0	0	0	0	0	0
"ENSG00000230124"	37.6507	39.4031	37.5642	34.9518	39.1173	37.4168	39.3626	34.271	45.0579
"ENSG00000230125"	0	0	0	0	0	0	0	1.1761	0
"ENSG00000230126"	0	0	0	0	0	0	0	0	0
"ENSG00000230130"	0	0	0	0	0	0	0	0	0
"ENSG00000230131"	0	0	0	0	0	0	0	0	0
"ENSG00000230132"	0	0	0	0	0	0	0	0	0
"ENSG00000230133"	0	0	0	0	0	0	0	0	0
"ENSG00000230137"	0	0	0	0	0	0	0	0	0
"ENSG00000230138"	0	0	0	0	0	0	0	0	0
"ENSG00000230140"	0	0	0	0	0	0	0	0	0
"ENSG00000230142"	0	0	0	0	0	0	0	0	0
"ENSG00000230146"	0	0	0	0	0	0	0	0	0
"ENSG00000230147"	0	0	0	0	0	0	0	0	0
"ENSG00000230148"	2.29311	1.91688	2.59425	2.65149	1.4743	1.35761	3.17679	3.13383	2.3249
"ENSG00000230149"	0.440285	0.445268	0.216675	0.346579	0.508777	0.165353	0	0	0.402065
"ENSG00000230153"	0	0	0	0	0	0	0	0	0
"ENSG00000230154"	0.0360446	0.057821	0.0586019	0.0456011	0	0	0	0.0791844	0
"ENSG00000230155"	0	0	0	0	0	0	0.120447	0	0
"ENSG00000230156"	0	0	0	0	0	0	0	0	0
"ENSG00000230157"	0	0	0	0	0	0	0	0	0
"ENSG00000230158"	0	0	0	0	0	0	0	0	0
"ENSG00000230159"	0	0	0	0	0	0	0	0	0
"ENSG00000230160"	0	0	0	0	0	0	0	0	0
"ENSG00000230161"	0	0	0	0	0	0	0	0	0
"ENSG00000230162"	0	0	0	0.0361935	0	0	0	0	0
"ENSG00000230163"	1.17564	0.831998	0.847403	1.61771	0.411906	0.801868	0.684982	1.53115	1.75344
"ENSG00000230164"	0	0	0	0	0	0	0	0	0
"ENSG00000230165"	0	0	0	0	0	0	0	0	0
"ENSG00000230166"	0.480779	0	0	0	0	0	0	0	0
"ENSG00000230169"	0	0	0	0	0	0	0	0	0
"ENSG00000230170"	0	0	0	0	0	0	0	0	0
"ENSG00000230171"	0	0	0	0	0	0	0.285133	0	0
"ENSG00000230172"	0	0	0	0.0395225	0	0	0	0	0
"ENSG00000230173"	0	0	0	0	0	0	0	0	0
"ENSG00000230174"	0	0.0230663	0	0	0	0.0167743	0	0	0.0323509
"ENSG00000230175"	0	0	0	0	0	0	0	0	0
"ENSG00000230176"	0	0	0	0	0	0	0	0	0
"ENSG00000230177"	0.665961	1.05149	0.715862	0.138776	0.414595	0.405171	0.388223	0.37226	0.471387
"ENSG00000230178"	0	0	0	0	0	0	0	0	0
"ENSG00000230180"	0	0	0	0	0	0	0	0	0
"ENSG00000230182"	0	0	0	0	0	0	0	0	0
"ENSG00000230183"	0.0432165	0	0	0	0	0.0262088	0	0	0
"ENSG00000230184"	0	0	0	0	0	0	0	0	0
"ENSG00000230185"	0.758183	0.3521	0.0638831	0.71842	0.37508	0.0466414	0.972031	0.405883	0.572776
"ENSG00000230186"	0	0	0	0	0	0	0	0	0
"ENSG00000230187"	0	0	0	0	0	0	0	0	0
"ENSG00000230188"	0.311387	0	0	0.200143	0	0	0.352981	0	0.150367
"ENSG00000230189"	0	0	0	0	0	0	0.0378625	0	0
"ENSG00000230190"	0	0	0	0	0	0	0	0	0
"ENSG00000230191"	0	0	0	0	0	0	0	0	0
"ENSG00000230192"	0	0	0	0	0	0	0	0	0
"ENSG00000230194"	0	0	0	0	0	0	0	0	0
"ENSG00000230196"	0	0	0	0	0	0	0	0	0
"ENSG00000230197"	0	0	0	0	0	0	0	0	0
"ENSG00000230198"	0	0	0	0	0	0	0	0	0
"ENSG00000230199"	0	0	0	0	0	0	0	0	0
"ENSG00000230201"	0	0	0	0	0	0	0	0	0
"ENSG00000230202"	2.2033	1.04856	1.38692	0.708718	1.72957	1.39228	1.0011	2.46596	1.33448
"ENSG00000230203"	0	0	0	0	0	0	0	0	0
"ENSG00000230204"	0	0.154592	0	0	0	0	0	0	0
"ENSG00000230205"	0	0	0	0	0	0	0	0	0
"ENSG00000230207"	0.109006	0.0728957	0.0741346	0.061253	0	0	0.122854	0.0994866	0.0505974
"ENSG00000230208"	0	0	0	0	0	0	0	0	0
"ENSG00000230212"	0	0	0	0	0	0	0	0	0
"ENSG00000230213"	0	0	0	0	0	0	0	0	0
"ENSG00000230214"	0	0	0	0	0	0	0	0	0
"ENSG00000230215"	0	0	0	0	0	0	0	0	0
"ENSG00000230216"	0	0	0	0	0	0	0	0	0
"ENSG00000230219"	0	0	0	0	0	0	0	0	0
"ENSG00000230221"	0	0	0	0	0.0196763	0	0	0	0
"ENSG00000230223"	0	0	0	0	0	0	0	0	0
"ENSG00000230224"	0.106637	0.446747	0.23161	0.243913	0.519387	0.0569758	0	0.658843	0.0985454
"ENSG00000230225"	0	0	0.0654033	0	0	0	0	0	0
"ENSG00000230226"	0	0	0	0	0	0	0	0	0
"ENSG00000230227"	0	0	0	0	0	0	0	0	0
"ENSG00000230228"	0	0	0	0	0	0	0.333089	0.225566	0
"ENSG00000230229"	0	0	0	0	0	0	0	0	0
"ENSG00000230231"	0	0	0	0	0	0	0	0	0
"ENSG00000230233"	0	0	0	0	0	0	0	0	0
"ENSG00000230234"	0	0	0	0	0	0	0	0	0
"ENSG00000230237"	0	0	0	0	0	0	0	0	0
"ENSG00000230239"	0	0	0	0	0	0	0	0	0
"ENSG00000230240"	0	0	0	0	0	0	0	0	0
"ENSG00000230241"	0	0	0	0	0	0	0	0	0
"ENSG00000230243"	0	0	0	0	0	0	0	0	0
"ENSG00000230244"	0	0	0	0	0	0	0	0	0
"ENSG00000230245"	0	0	0	0	0	0	0	0	0
"ENSG00000230246"	0	0	0	0	0	0	0	0	0
"ENSG00000230247"	0	0	0	0	0	0	0	0	0
"ENSG00000230248"	0	0	0	0	0	0	0	0	0
"ENSG00000230249"	0	0	0	0	0	0	0	0	0
"ENSG00000230250"	0	0	0	0	0	0	0	0	0
"ENSG00000230251"	0.265853	0.077316	0.573382	0.124273	0.0908788	0.241207	0.0611948	0.328912	0.157393
"ENSG00000230252"	0	0	0	0	0	0	0	0	0
"ENSG00000230256"	0	0	0	0	0	0	0	0	0
"ENSG00000230257"	0	0	0	0	0	0	0	0	0
"ENSG00000230258"	0	0	0	0	0	0	0	0	0
"ENSG00000230260"	0	0	0	0	0	0	0	0	0
"ENSG00000230261"	0	0	0	0	0	0	0	0	0
"ENSG00000230262"	1.03533	0.559229	0.778753	1.21978	1.21733	0.999799	0.585686	0.595251	0.630521
"ENSG00000230265"	0	0	0	0	0	0	0	0	0
"ENSG00000230266"	0	0	0	0	0	0	0	0	0
"ENSG00000230267"	0	0	0	0	0	0	0	0	0
"ENSG00000230268"	0	0	0	0	0	0	0	0	0
"ENSG00000230269"	0	0.035888	0.0758266	0.0577699	0	0	0.207437	0.026167	0.0255158
"ENSG00000230271"	0	0	0	0	0	0	0	0	0
"ENSG00000230273"	0	0	0	0	0	0	0	0	0
"ENSG00000230274"	0	0	0	0	0	0	0	0	0
"ENSG00000230275"	0	0	0	0	0	0	0	0	0
"ENSG00000230276"	0	0	0	0	0	0	0	0	0
"ENSG00000230280"	0.26818	0.269358	0.270327	0.0806839	0.0620363	0.124404	0.188172	0.264661	0.139848
"ENSG00000230282"	0	0	0	0	0	0	0	0	0
"ENSG00000230283"	0	0	0	0	0	0	0	0	0
"ENSG00000230284"	0	0	0	0	0	0	0	0	0
"ENSG00000230285"	0	0	0	0	0	0	0	0	0
"ENSG00000230286"	0	0	0	0	0	0	0	0	0
"ENSG00000230287"	0	0	0	0	0	0	0	0	0
"ENSG00000230289"	0	0	0	0	0	0	0	0.113103	0
"ENSG00000230290"	0	0	0	0	0	0	0	0	0
"ENSG00000230291"	0	0	0	0	0	0	0	0	0
"ENSG00000230292"	0	0	0	0	0	0	0	0	0
"ENSG00000230294"	0	0	0	0	0	0	0	0	0
"ENSG00000230295"	0	0	0	0.477914	0	0.414704	0	0.312444	0
"ENSG00000230298"	0	0	0	0	0	0	0	0	0.211634
"ENSG00000230299"	0	0	0	0	0	0	0	0	0
"ENSG00000230300"	0	0	0	0	0	0	0	0	0
"ENSG00000230301"	0	0	0	0	0	0	0	0	0
"ENSG00000230302"	0	0	0	0	0	0	0	0	0
"ENSG00000230303"	0	0	0	0	0	0	0	0	0.110075
"ENSG00000230304"	0	0	0	0	0	0	0	0	0
"ENSG00000230305"	6.21134	3.02008	7.24366	1.84848	4.67529	2.71004	4.94763	1.58473	2.61237
"ENSG00000230306"	0	0	0	0	0	0	0	0	0
"ENSG00000230307"	0	0	0	0	0	0	0	0	0
"ENSG00000230309"	0	0	0	0	0	0	0	0	0
"ENSG00000230310"	0	0	0	0	0	0	0	0	0
"ENSG00000230311"	0	0	0	0	0	0	0	0	0
"ENSG00000230312"	0.172447	0	0	0	0.0891752	0	0.473361	0.103535	0.0527972
"ENSG00000230313"	0	0	0	0	0	0	0	0	0
"ENSG00000230314"	0.530695	0.160245	0.315913	0.594155	0.236551	0.0396025	0.277671	0.244487	0.129529
"ENSG00000230316"	0.586749	0.132189	0.241999	0.548147	0.186424	0.050137	0.123023	0.0948709	0.0674469
"ENSG00000230317"	0	0	0	0	0	0	0	0	0
"ENSG00000230318"	0	0	0	0	0	0	0	0	0
"ENSG00000230319"	0	0.0669353	0.0429831	0	0	0.031427	0.0520509	0.0308953	0.059829
"ENSG00000230320"	0	0	0	0	0	0	0	0	0
"ENSG00000230321"	0	0	0	0	0	0	0	0	0
"ENSG00000230322"	0	0	0	0	0	0	0	0	0
"ENSG00000230323"	0	0	0	0	0	0	0	0	0
"ENSG00000230324"	0	0	0	0	0	0	0	0	0
"ENSG00000230325"	0.452752	0	0.218365	0	0	0	0.175816	0.145018	0
"ENSG00000230326"	0	0	0	0	0	0	0	0	0
"ENSG00000230327"	0	0	0	0	0	0	0	0	0
"ENSG00000230328"	0	0	0	0	0	0	0	0	0
"ENSG00000230330"	0	0	0	0	0	0	0	0	0.4628
"ENSG00000230331"	0	0	0	0	0	0	0	0	0
"ENSG00000230333"	0	0.1248	0.0768079	0.219211	0.175871	0.276726	0.122804	0.109178	0
"ENSG00000230335"	0	0	0	0	0	0	0	0	0
"ENSG00000230337"	0.399174	0	0.143398	0.398053	0.991121	0.44695	0	0.121698	0
"ENSG00000230338"	0	0	0	0	0	0	0	0	0
"ENSG00000230339"	0	0	0	0	0	0	0	0	0
"ENSG00000230342"	0	0.0371138	0	0	0	0	0.0294107	0.026321	0
"ENSG00000230343"	0	0	0	0	0	0	0	0	0
"ENSG00000230345"	0	0	0	0	0	0	0	0	0
"ENSG00000230347"	0	0	0	0	0	0	0	0	0
"ENSG00000230350"	0	0	0	0	0	0	0	0	0
"ENSG00000230352"	0	0	0	0	0	0	0	0	0
"ENSG00000230353"	0	0	0	0	0	0	0	0	0
"ENSG00000230355"	0	0	0	0	0	0	0	0	0
"ENSG00000230356"	0	0	0	0	0	0	0	0	0
"ENSG00000230358"	0	0	0	0.051449	0	0.0932091	0	0	0
"ENSG00000230359"	0.686905	1.07402	0.706503	0.963891	0.941524	0.815807	1.07418	0.927015	0.683325
"ENSG00000230360"	0	0	0	0	0	0	0	0	0
"ENSG00000230361"	0	0	0	0	0	0	0	0	0
"ENSG00000230362"	0	0	0	0	0	0	0	0	0
"ENSG00000230364"	0	0	0	0	0	0	0	0	0
"ENSG00000230365"	0	0	0	0	0	0	0	0	0
"ENSG00000230366"	0.125473	0.266752	0.439106	0.313496	0.316298	0.330878	0.178337	0.29409	0.126596
"ENSG00000230368"	0	0.028251	0.262379	0.139076	0	0.0212489	0	0	0.367069
"ENSG00000230370"	0	0	0	0	0	0	0	0.117224	0
"ENSG00000230371"	0.039358	0.118867	0	0.023013	0.0664326	0.0444118	0.0225076	0.0643795	0.0991991
"ENSG00000230372"	0	0	0	0	0	0	0	0	0
"ENSG00000230373"	1.85714	2.1072	2.3965	1.68437	1.8595	1.94211	1.92333	2.5226	2.4851
"ENSG00000230375"	0	0	0	0	0	0	0	0	0
"ENSG00000230376"	0	0	0	0	1.01111	0	0.663572	0	0
"ENSG00000230377"	0	0	0	0	0	0	0	0	0
"ENSG00000230379"	0	0	0	0	0	0	0	0	0
"ENSG00000230381"	0	0	0	0	0	0	0	0	0
"ENSG00000230383"	0.0891189	0.133227	0	0.108769	0	0.0498641	0	0	0.0841664
"ENSG00000230384"	0	0	0	0	0	0	0	0	0
"ENSG00000230385"	0	0	0	0	0	0	0	0	0
"ENSG00000230386"	0.147923	0.234792	0	0	0	0	0	0	0
"ENSG00000230387"	0	0	0	0	0	0	0	0	0
"ENSG00000230390"	0	0	0	0	0	0	0	0	0
"ENSG00000230391"	0	0	0	0	0	0	0	0	0
"ENSG00000230392"	0.0130228	0.016902	0.0338497	0.0138956	0.0380532	0	0	0	0
"ENSG00000230393"	0.0393023	0	0	0.014653	0	0	0.0740786	0.0769449	0.0744836
"ENSG00000230394"	0	0	0	0	0	0	0	0	0
"ENSG00000230395"	0	0	0	0	0	0	0	0	0
"ENSG00000230397"	0	0	0	0	0	0	0	0	0
"ENSG00000230398"	0	0	0	0	0	0	0	0	0
"ENSG00000230399"	0.0150619	0	0	0.0196064	0	0.019765	0	0	0.0361767
"ENSG00000230400"	0	0	0	0	0	0	0	0	0
"ENSG00000230401"	0	0	0	0	0	0	0	0	0
"ENSG00000230402"	0	0	0	0	0	0	0	0	0
"ENSG00000230403"	0	0	0	0	0	0	0	0	0
"ENSG00000230404"	0	0	0	0	0	0	0	0	0
"ENSG00000230405"	0	0	0	0	0	0	0	0	0
"ENSG00000230406"	0	0	0	0	0	0	0	0	0
"ENSG00000230407"	0	0	0	0	0	0	0	0	0
"ENSG00000230408"	0	0	0	0	0	0	0.0500126	0	0
"ENSG00000230409"	0.24509	0.202098	0.205589	0.197538	0.116835	0.316438	0.241395	0.219169	0.130909
"ENSG00000230411"	0	0	0	0	0	0	0	0	0
"ENSG00000230412"	0	0	0	0	0	0	0	0	0
"ENSG00000230415"	1.28822	1.22402	0.816882	1.58295	0.346722	0.854155	1.76205	0.982618	0.702369
"ENSG00000230416"	0	0	0	0	0	0	0	0	0
"ENSG00000230417"	0	0	0	0	0.476893	0	0	0	0
"ENSG00000230418"	0	0	0	0	0	0	0	0	0
"ENSG00000230423"	0	0	0	0	0	0	0	0	0
"ENSG00000230424"	0.138661	0	0	0	0	0	0.322985	0	0.235822
"ENSG00000230425"	0	0	0	0	0.317628	0	0	0	0
"ENSG00000230426"	0.0131328	0	0.0797097	0	0	0	0.0151362	0	0
"ENSG00000230427"	0	0	0.0533179	0	0	0	0	0	0
"ENSG00000230428"	0	0	0	0	0	0	0	0	0
"ENSG00000230430"	0	0	0	0	0	0	0	0	0
"ENSG00000230432"	0	0	0	0	0	0	0	0	0
"ENSG00000230433"	0.128435	0	0	0	0.108442	0	0	0	0
"ENSG00000230434"	0	0	0	0	0	0	0	0	0
"ENSG00000230435"	0	0	0	0	0	0	0.518018	0	0
"ENSG00000230437"	0	0	0	0	0	0	0	0	0
"ENSG00000230438"	0	0.0560336	0.0759264	0.0990919	0.0418152	0	0.154414	0	0
"ENSG00000230439"	0	0	0	0.0452978	0.0327359	0.0851898	0.141281	0.080227	0.0798185
"ENSG00000230440"	0	0	0	0	0	0	0	0	0
"ENSG00000230442"	0	0	0	0	0	0	0	0	0
"ENSG00000230444"	0	0	0	0	0	0	0	0	0
"ENSG00000230445"	0.00862387	0.0147452	0.0133931	0.0302275	0	0	0	0	0
"ENSG00000230447"	0	0	0	0	0	0	0	0	0
"ENSG00000230448"	0	0	0	0	0	0	0	0	0.00804773
"ENSG00000230449"	0	0	0.0914194	0	0	0	0.270668	0.192616	0.114432
"ENSG00000230450"	0	0	0	0	0	0	0	0	0
"ENSG00000230451"	0	0	0	0	0	0	0	0	0
"ENSG00000230452"	0	0	0	0	0	0	0	0	0
"ENSG00000230453"	17.4053	10.6713	11.2724	10.8203	5.4967	6.75421	16.8033	10.5119	7.21149
"ENSG00000230454"	0.139115	0.11541	1.44874	0.179179	0.111166	0.0810419	0.874563	0.616717	0.203171
"ENSG00000230457"	0.0247997	0	0	0	0	0	0	0	0
"ENSG00000230458"	0	0	0	0	0	0	0	0	0
"ENSG00000230459"	0	0	0	0	0	0	0	0	0
"ENSG00000230461"	0.108758	0.00779842	0.0404787	0.0174783	0.026454	0.0119125	0.122705	0.0584346	0.470725
"ENSG00000230465"	0	0	0	0	0	0	0	0	0
"ENSG00000230468"	0	0	0	0	0	0	0	0	0
"ENSG00000230469"	0	0	0	0	0	0	0	0	0
"ENSG00000230470"	0	0	0	0	0	0	0	0	0
"ENSG00000230471"	0	0	0	0	0	0	0	0	0
"ENSG00000230472"	0	0	0	0	0	0	0	0	0
"ENSG00000230474"	0	0	0	0	0	0	0	0	0
"ENSG00000230476"	0	0	0	0	0	0	0	0	0
"ENSG00000230477"	0	0	0	0	0	0	0	0	0
"ENSG00000230478"	0	0	0	0	0	0	0	0	0
"ENSG00000230479"	0	0	0	0	0	0	0	0	0
"ENSG00000230480"	0	0	0	0	0	0	0	0	0
"ENSG00000230481"	0	0	0	0	0	0	0	0	0
"ENSG00000230482"	0	0	0	0	0	0	0	0	0
"ENSG00000230483"	0	0	0	0	0	0	0	0	0
"ENSG00000230484"	0	0	0	0	0	0	0	0	0
"ENSG00000230485"	0	0	0	0	0	0	0	0	0
"ENSG00000230487"	0.600571	1.02459	0.555518	0.696185	0.964831	1.03818	1.47911	1.48464	0.575332
"ENSG00000230489"	0	0	0	0	0	0	0	0	0
"ENSG00000230490"	0	0	0	0	0	0	0	0	0
"ENSG00000230491"	0	0	0	0	0	0	0	0	0
"ENSG00000230492"	0	0	0.0916353	0	0	0	0	0	0
"ENSG00000230495"	0.246451	0	0	0	0	0	0	0	0.22269
"ENSG00000230496"	0	0	0	0	0	0	0	0	0
"ENSG00000230497"	0	0	0	0	0	0	0	0	0
"ENSG00000230498"	0	0	0	0	0	0	0	0	0
"ENSG00000230499"	0	0	0	0	0	0	0	0	0.381077
"ENSG00000230500"	0	0	0	0	0	0	0.22612	0	0
"ENSG00000230501"	0	0	0	0	0	0	0	0	0
"ENSG00000230502"	0	0	0	0	0	0	0	0	0
"ENSG00000230506"	0	0	0	0	0	0	0	0	0
"ENSG00000230507"	0	0	0	0	0	0	0	0	0
"ENSG00000230508"	0	0	0	0	0	0	0	0	0
"ENSG00000230510"	0.596214	0.22874	0.365796	0.400828	0.120024	0.170502	0.20176	0.24022	0.128377
"ENSG00000230513"	0.222635	0.162854	0.203495	0.283379	0.426885	0.226632	0.125769	0.223405	0.303298
"ENSG00000230515"	0	0	0	0	0	0	0	0	0
"ENSG00000230516"	0	0	0.0661916	0	0	0	0	0	0
"ENSG00000230519"	0	0	0	0.125392	0	0	0	0.213156	0.0958302
"ENSG00000230520"	0	0	0	0	0	0	0	0	0
"ENSG00000230521"	0	0	0	0	0	0	0	0	0
"ENSG00000230522"	0	0	0	0	0	0	0	0	0
"ENSG00000230523"	0	0.0218816	0	0	0.0250213	0.031705	0	0	0
"ENSG00000230524"	0.0135376	0	0.0195844	0.0754278	0.043679	0.0141917	0.046496	0.0331002	0.0127402
"ENSG00000230525"	0	0	0	0	0	0	0	0	0
"ENSG00000230526"	0	0	0	0	0	0	0	0	0
"ENSG00000230528"	0	0	0	0.0104824	0	0	0	0	0
"ENSG00000230529"	0	0	0	0	0	0	0	0	0
"ENSG00000230530"	12.0917	14.6104	12.5576	11.0045	11.6001	12.0537	11.6785	13.0951	13.0548
"ENSG00000230531"	0	0	0	0	0	0	0	0	0
"ENSG00000230532"	0.322545	0	0	0	0	0.714389	0	0.155752	0
"ENSG00000230533"	0	0	0	0	0.220203	0	0	0	0
"ENSG00000230534"	0	0	0	0	0	0	0.0707521	0	0
"ENSG00000230535"	0	0	0	0	0	0	0	0	0
"ENSG00000230536"	0	0	0	0	0	0	0	0	0
"ENSG00000230537"	0.194055	0	0	0	0.0814037	0.105071	0	0.150213	0.0906434
"ENSG00000230538"	0	0	0	0	0	0	0	0	0
"ENSG00000230539"	0	0	0	0	0	0	0	0	0
"ENSG00000230542"	0	0.0324145	0.130512	0.0737156	0	0.0490585	0.0215766	0.0246655	0.0409556
"ENSG00000230543"	0	0	0	0	0	0	0	0	0
"ENSG00000230546"	0	0	0	0	0	0	0	0	0
"ENSG00000230547"	0	0	0	0	0	0	0	0	0
"ENSG00000230548"	0	0	0	0	0	0	0	0	0
"ENSG00000230549"	0	0	0	0	0	0	0	0	0
"ENSG00000230550"	0.0571669	0.0835986	0.040416	0.0992549	0	0	0	0.0914381	0.0509764
